ID,Name,Sex,Age,Height,Weight,Sport,Event,Medal
91664,Jason Parker,M,30,185,81,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
91671,Kelly Parker,F,31,156,53,Football,Football Women's Football,Bronze
91687,Vitaly Mikhaylovich Parkhimovich,M,25,177,84,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Bronze
91688,Irina Vladimirovna Parkhomchuk (-Kirillova),F,23,178,73,Volleyball,Volleyball Women's Volleyball,Gold
91704,Tessa Parkinson,F,21,177,66,Sailing,Sailing Women's Two Person Dinghy,Gold
91706,"William Wilson ""Bill"" Parks",M,38,190,93,Sailing,Sailing Mixed Two Person Keelboat,Bronze
91708,"Gregory Roy ""Greg"" Parks",M,26,175,82,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
91714,Erik Robert Parlevliet,M,24,193,89,Hockey,Hockey Men's Hockey,Bronze
91717,"Cynthia Marie ""Cindy"" Parlow",F,18,177,66,Football,Football Women's Football,Gold
91722,Rosario Parmegiani,M,23,174,77,Water Polo,Water Polo Men's Water Polo,Gold
91744,Simone Parodi,M,26,196,82,Volleyball,Volleyball Men's Volleyball,Bronze
91753,"James Vo ""Jim"" Parque",M,20,180,77,Baseball,Baseball Men's Baseball,Bronze
91760,Derek Parra,M,31,162,64,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
91785,Shannon Parry,F,26,170,70,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
91795,Lea Ann Parsley,F,33,175,66,Skeleton,Skeleton Women's Skeleton,Silver
91797,Anja Sofia Tess Prson,F,20,170,81,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
91807,Daniel Liam Parsons,M,31,185,73,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
91811,Sarah Sturgis Parsons,F,18,173,64,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
91828,Jnos Parti,M,19,182,83,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
91830,"Robert Douglas ""Doug"" Partie",M,26,198,93,Volleyball,Volleyball Men's Volleyball,Gold
91837,"Alexander Matthew ""Alex"" Partridge",M,27,193,96,Rowing,Rowing Men's Coxed Eights,Silver
91838,Kathleen Anne Partridge,F,24,170,72,Hockey,Hockey Women's Hockey,Gold
91856,"Aleksandr ""Alex"" Parygin",M,23,180,75,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
91871,Frank Paschek,M,24,183,72,Athletics,Athletics Men's Long Jump,Silver
91886,Duan Paek,M,23,184,85,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
91887,Mariya Valeryevna Paseka,F,17,161,48,Gymnastics,Gymnastics Women's Team All-Around,Silver
91899,Aleksandr Konstantinovich Pashkov,M,27,183,80,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
91903,Mincho Pashov,M,18,166,67,Weightlifting,Weightlifting Men's Lightweight,Bronze
91920,Eva Paskuy (Baldeweg-),F,27,170,66,Handball,Handball Women's Handball,Silver
91921,Tomislav Pakvalin,M,22,204,105,Water Polo,Water Polo Men's Water Polo,Gold
91926,Anna Borisovna Pasokha,F,27,174,78,Rowing,Rowing Women's Coxed Fours,Bronze
91930,arko Paspalj,M,22,206,101,Basketball,Basketball Men's Basketball,Silver
91942,Pasquale Passarelli,M,27,162,57,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
91966,Giacomo Pastorino,M,32,191,89,Water Polo,Water Polo Men's Water Polo,Silver
92002,Mohan Magan Patel,M,23,170,64,Hockey,Hockey Men's Hockey,Gold
92010,Pavel Patera,M,26,184,83,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
92015,Fernando Paternoster,M,24,179,70,Football,Football Men's Football,Silver
92024,Eric Evan Paterson,M,22,175,70,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
92037,Luke Patience,M,25,167,59,Sailing,Sailing Men's Two Person Dinghy,Silver
92038,Bandu Patil,M,28,160,61,Hockey,Hockey Men's Hockey,Gold
92049,Vladimir Leonidovich Patkin,M,26,187,83,Volleyball,Volleyball Men's Volleyball,Bronze
92077,Yury Patrikeyev,M,28,195,120,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
92089,Aleksandra Vyacheslavovna Patskevich,F,23,169,69,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
92100,"Samuel ""Sam"" Patten",M,21,194,90,Rowing,Rowing Men's Coxed Eights,Bronze
92104,Carly Rae Patterson (-Caldwell),F,16,152,44,Gymnastics,Gymnastics Women's Individual All-Around,Gold
92108,Floyd Patterson,M,17,183,75,Boxing,Boxing Men's Middleweight,Gold
92131,Rodney Stuart Pattisson,M,25,175,70,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
92134,Darvis Darell Patton,M,26,183,79,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
92137,"Edward Bickford ""Ted"" Patton",M,22,203,93,Rowing,Rowing Men's Coxed Eights,Bronze
92139,Cdric Paty,M,27,194,93,Handball,Handball Men's Handball,Gold
92146,Simona Puca (-Rus),F,14,150,42,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
92158,"Christopher Emmanuel ""Chris"" Paul",M,23,183,83,Basketball,Basketball Men's Basketball,Gold
92166,Michael Paul,M,23,194,87,Handball,Handball Men's Handball,Silver
92177,Paula Renata Marques Pequeno,F,26,184,74,Volleyball,Volleyball Women's Volleyball,Gold
92184,Modestas Juozapas Paulauskas,M,23,193,90,Basketball,Basketball Men's Basketball,Bronze
92189,Srgio Miguel Moreira Paulinho,M,24,172,66,Cycling,"Cycling Men's Road Race, Individual",Silver
92193,Ilse Paulis,F,23,174,57,Rowing,Rowing Women's Lightweight Double Sculls,Gold
92215,Brandon Douglas Paulson,M,22,162,52,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver
92219,Karel Paulus,M,31,173,77,Volleyball,Volleyball Men's Volleyball,Silver
92228,Dniel Pauman,M,25,186,84,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
92229,Maartje Yvonne Helene Paumen,F,22,176,66,Hockey,Hockey Women's Hockey,Gold
92269,Mark Thomas Pavelich,M,21,170,73,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
92271,"Joseph James ""Joe"" Pavelski",M,25,180,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
92277,Automne Pavia,F,23,171,57,Judo,Judo Women's Lightweight,Bronze
92281,Zorica Pavievi,F,28,181,78,Handball,Handball Women's Handball,Gold
92286,Vclav Pavkovi,M,24,185,85,Rowing,Rowing Men's Coxed Eights,Bronze
92311,Aleksandr Valeryevich Pavlov,M,23,154,57,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
92322,Pavel Pavlov Strakhilov,M,27,182,82,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze
92340,Yaroslava Anatolyevna Pavlovich,F,26,150,46,Rowing,Rowing Women's Coxed Eights,Bronze
92347,Aleksandr Anatolyevich Pavlovsky,M,24,180,77,Fencing,"Fencing Men's epee, Team",Bronze
92349,Leonid Viktorovich Pavlovsky,M,31,175,73,Hockey,Hockey Men's Hockey,Bronze
92364,Bartomiej Paweczak,M,26,182,72,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92383,Janusz Pawowski,M,21,165,65,Judo,Judo Men's Half-Lightweight,Bronze
92387,ukasz Zygmunt Pawowski,M,25,183,70,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92406,David Thorn Payne,M,26,183,79,Athletics,Athletics Men's 110 metres Hurdles,Silver
92414,Nicolle Katherine Payne,F,24,175,72,Water Polo,Water Polo Women's Water Polo,Silver
92415,"Nicola Anne ""Nikki"" Payne (-Mills)",F,28,175,67,Rowing,Rowing Women's Coxless Pairs,Bronze
92435,Gary Dwayne Payton,M,27,190,86,Basketball,Basketball Men's Basketball,Gold
92444,Pablo Ariel Paz Gallo,M,23,181,73,Football,Football Men's Football,Silver
92451,Alvydas Pazdrazdis,M,20,195,95,Basketball,Basketball Men's Basketball,Bronze
92452,Kazimierz Sylwester Padzior,M,25,171,59,Boxing,Boxing Men's Lightweight,Gold
92455,Mohamed Paziraie,M,31,162,52,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
92456,Mariya Vasylivna Paziun (-Vasylieva),F,27,180,81,Rowing,Rowing Women's Coxed Eights,Silver
92488,Brian Ronald Peaker,M,37,180,72,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92491,"Henry Robert ""Bobby"" Pearce",M,22,188,92,Rowing,Rowing Men's Single Sculls,Gold
92507,Christie Patricia Pearce-Rampone,F,25,168,64,Football,Football Women's Football,Silver
92524,Todd Robert Pearson,M,22,189,84,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
92526,Heather M. Pease-Olson,F,20,177,59,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
92529,Adam George Peaty,M,21,191,86,Swimming,Swimming Men's 100 metres Breaststroke,Gold
92533,"Michael Anthony ""Mike"" Peca",M,27,183,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
92563,Nataliya Aleksandrovna Pechonkina-Chistyakova (Burda-),F,22,176,63,Athletics,Athletics Women's 400 metres,Bronze
92566,Claudia Pechstein,F,19,166,61,Speed Skating,"Speed Skating Women's 5,000 metres",Bronze
92574,Zdenk Pecka,M,22,193,88,Rowing,Rowing Men's Quadruple Sculls,Bronze
92580,Hannes Peckolt,M,25,179,73,Sailing,Sailing Mixed Skiff,Bronze
92581,Jan Peter Peckolt,M,27,184,74,Sailing,Sailing Mixed Skiff,Bronze
92595,"James Douglas ""Doug"" Peden",M,20,183,86,Basketball,Basketball Men's Basketball,Silver
92618,Christinna Pedersen,F,26,178,68,Badminton,Badminton Mixed Doubles,Bronze
92637,Helmer Orla Leif Pedersen,M,34,180,80,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
92668,Poul Ebbesen Pedersen,M,27,175,68,Football,Football Men's Football,Silver
92674,"Susan Jane ""Sue"" Pedersen (-Pankey)",F,14,175,70,Swimming,Swimming Women's 100 metres Freestyle,Silver
92691,Jos Pedraza Ziga,M,31,174,66,Athletics,Athletics Men's 20 kilometres Walk,Silver
92695,Sergio Pedrerol Cavalle,M,22,190,78,Water Polo,Water Polo Men's Water Polo,Silver
92713,Yadier Pedroso Gonzlez,M,22,184,86,Baseball,Baseball Men's Baseball,Silver
92732,Frans Peeters,M,32,180,86,Shooting,Shooting Mixed Trap,Bronze
92771,Aaron Wells Peirsol,M,17,191,91,Swimming,Swimming Men's 200 metres Backstroke,Silver
92782,Gwendal Peizerat,M,25,173,66,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
92783,Snjeana Peji,F,26,170,75,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze
92787,Hendrik Pekeler,M,25,203,103,Handball,Handball Men's Handball,Bronze
92792,Sofija Peki,F,27,184,75,Basketball,Basketball Women's Basketball,Bronze
92798,Branko Pekovi,M,29,191,107,Water Polo,Water Polo Men's Water Polo,Bronze
92820,Perrine Marie Pelen (-Mazzega),F,19,168,56,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
92823,Larisa Aleksandrovna Peleshenko (Agapova-),F,36,185,102,Athletics,Athletics Women's Shot Put,Silver
92831,Evania Pelite,F,21,169,67,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
92835,Ivan Pelizzoli,M,23,197,89,Football,Football Men's Football,Bronze
92858,Alberto Pellegrino,M,26,177,74,Fencing,"Fencing Men's epee, Team",Gold
92865,Annie Pelletier,F,22,165,54,Diving,Diving Women's Springboard,Bronze
92866,David Jacques Pelletier,M,27,178,80,Figure Skating,Figure Skating Mixed Pairs,Gold
92872,"Henrique ""Kiko"" Pellicano",M,22,187,70,Sailing,Sailing Mixed Multihull,Bronze
92910,Pierre-Jean Peltier,M,24,191,93,Rowing,Rowing Men's Quadruple Sculls,Bronze
92919,Ville Sakari Peltonen,M,20,180,79.5,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
92954,Mara del Pilar Pea Carrasco,F,26,174,63,Water Polo,Water Polo Women's Water Polo,Silver
92995,Mihaela Pene (-Brandsdorfer),F,17,188,94,Athletics,Athletics Women's Javelin Throw,Gold
93005,Peng Bo,M,23,165,62,Diving,Diving Men's Springboard,Gold
93022,Eduardo Henrique Gomes Penido,M,20,177,64,Sailing,Sailing Mixed Two Person Dinghy,Gold
93056,"Clifford Raymond ""Cliff"" Pennington",M,19,183,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
93059,"Christopher Gore ""Chris"" Penny",M,22,195,94,Rowing,Rowing Men's Coxed Eights,Silver
93076,Erkki Eino Antero Penttil,M,24,167,66,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
93081,Cornel Penu,M,26,191,87,Handball,Handball Men's Handball,Bronze
93082,Yevgeny Ivanovich Penyayev,M,22,186,80,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
93107,Thierry Pponnet,M,24,166,57,Sailing,Sailing Mixed Two Person Dinghy,Bronze
93117,Patrick Henri Pera,M,19,176,70,Figure Skating,Figure Skating Men's Singles,Bronze
93119,Alfio Peraboni,M,26,195,130,Sailing,Sailing Mixed Two Person Keelboat,Bronze
93134,Oribe Peralta Morones,M,28,179,73,Football,Football Men's Football,Gold
93142,Velimir Perasovi,M,27,195,82,Basketball,Basketball Men's Basketball,Silver
93148,Jasmina Perazi (-Gipe),F,19,184,78,Basketball,Basketball Women's Basketball,Bronze
93153,Iain Bryden Percy,M,24,185,92,Sailing,Sailing Men's One Person Dinghy,Gold
93155,Karen Lynne Percy (-Lowe),F,21,165,61,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
93163,Lauren Perdue,F,21,170,65,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
93189,"Jacqueline Margaret ""Jackie"" Pereira",F,23,157,50,Hockey,Hockey Women's Hockey,Gold
93248,Viktor Mikhaylovich Pereverzev,M,22,190,85,Rowing,Rowing Men's Coxed Pairs,Silver
93265,Alfonso Prez,M,23,159,59,Boxing,Boxing Men's Lightweight,Bronze
93268,Amaurys Perez,M,36,194,98,Water Polo,Water Polo Men's Water Polo,Silver
93316,Frdric Perez,M,31,190,90,Handball,Handball Men's Handball,Bronze
93319,Guillermo Prez Sandoval,M,28,171,58,Taekwondo,Taekwondo Men's Flyweight,Gold
93353,Juan Prez Mrquez,M,22,202,100,Handball,Handball Men's Handball,Bronze
93355,Juan Carlos Prez Rondn,M,23,187,86,Baseball,Baseball Men's Baseball,Gold
93440,Guy Prillat Merceroz,M,19,168,68,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
93453,"Nova Maree Peris-Kneebone (-Batman, -Appleton)",F,25,170,56,Hockey,Hockey Women's Hockey,Gold
93468,"Samuel Bruce ""Sam"" Perkins",M,23,205,106,Basketball,Basketball Men's Basketball,Gold
93469,Shane Perkins,M,25,178,90,Cycling,Cycling Men's Sprint,Bronze
93474,Goran Perkovac,M,26,186,83,Handball,Handball Men's Handball,Bronze
93475,Sandra Perkovi,F,22,183,85,Athletics,Athletics Women's Discus Throw,Gold
93483,Gnter Perleberg,M,25,192,90,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,Gold
93486,Andrey Borisovich Perlov,M,30,178,65,Athletics,Athletics Men's 50 kilometres Walk,Gold
93505,Andrea Peron,M,20,183,70,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
93513,Aleksandr Nikolayevich Perov,M,21,183,75,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
93531,Diego Perren,M,33,187,85,Curling,Curling Men's Curling,Gold
93544,Thierry Perreux,M,29,178,82,Handball,Handball Men's Handball,Bronze
93592,Corey Perry,M,24,190,95,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
93612,Irina Vladimirovna Pershina,F,22,179,57,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
93633,Maria Elisabeth Persson,F,33,163,68,Curling,Curling Women's Curling,Bronze
93676,Gabriele Perthes,F,20,162,56,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
93687,Krishnamurty Perumal,M,21,174,78,Hockey,Hockey Men's Hockey,Bronze
93693,Boris Perui,M,24,181,73,Volleyball,Volleyball Men's Volleyball,Silver
93694,eljko Perui,M,24,169,64,Football,Football Men's Football,Gold
93699,Oleksandr Ivanovych Perviy,M,19,167,74,Weightlifting,Weightlifting Men's Middleweight,Silver
93700,Ilya Alekseyevich Pervukhin,M,21,183,82,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
93701,Vasily Alekseyevich Pervukhin,M,24,180,89,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
93706,Nikolaj Pealov,M,22,167,69,Weightlifting,Weightlifting Men's Featherweight,Silver
93709,John Anthony Pescatore,M,24,188,84,Rowing,Rowing Men's Coxed Eights,Bronze
93715,Uwe Peschel,M,23,179,72,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
93717,Benot Pierre Peschier,M,24,177,75,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
93751,Pierre-Alexis Pessonneaux,M,24,181,70,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
93754,Ariel Osvaldo Pestano Valdes,M,26,175,78,Baseball,Baseball Men's Baseball,Silver
93770,Worapoj Petchkoom,M,23,170,54,Boxing,Boxing Men's Bantamweight,Silver
93779,Babett Peter,F,20,172,64,Football,Football Women's Football,Bronze
93780,Birgit Peter (-Hndle),F,24,185,78,Rowing,Rowing Women's Double Sculls,Gold
93790,Michael Peter,M,23,185,70,Hockey,Hockey Men's Hockey,Gold
93798,"Victor John ""V. J."" Peter",M,23,165,59,Hockey,Hockey Men's Hockey,Silver
93799,Werner Peter,M,30,171,68,Football,Football Men's Football,Silver
93822,Dimitri Peters,M,28,188,100,Judo,Judo Men's Half-Heavyweight,Bronze
93839,Rotimi Peters,M,28,189,62,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
93841,Thoralf Peters,M,24,204,100,Rowing,Rowing Men's Coxed Fours,Silver
93842,"Kristina ""Tina"" Peters (-Marquardt)",F,24,164,58,Hockey,Hockey Women's Hockey,Silver
93865,Erik Petersen,M,25,184,81,Rowing,Rowing Men's Coxless Fours,Gold
93868,Fredrik Raahauge Petersen,M,28,188,80,Handball,Handball Men's Handball,Silver
93890,Nils Petersen,M,27,188,80,Football,Football Men's Football,Silver
93891,Ole Erik Gunnar Petersen,M,25,176,74,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Silver
93906,Rikke Petersen Schmidt,F,25,184,75,Handball,Handball Women's Handball,Gold
93914,Ann Stewart Peterson,F,21,160,52,Diving,Diving Women's Platform,Bronze
93915,"Benjamin Lee ""Ben"" Peterson",M,22,187,90,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
93921,Anna Helena Peterson (-Bernhard),F,18,172,61,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
93924,John Allan Peterson,M,23,180,82,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
93931,Rolf Ingvar Peterson,M,20,186,77,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
93939,Alexander Petersson,M,28,186,94,Handball,Handball Men's Handball,Silver
93943,Stig Magnus Petersson,M,21,177,84,Archery,Archery Men's Individual,Silver
93944,Reinhold William Eugen Petersson (-Bjrneman),M,24,184,78,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
93949,"Zsuzsanna ""Zsuzsa"" Peth-Kzi",F,31,170,60,Handball,Handball Women's Handball,Bronze
93981,Petko Petkov,M,22,200,84,Volleyball,Volleyball Men's Volleyball,Silver
93988,Antonio Petkovi,M,30,190,90,Water Polo,Water Polo Men's Water Polo,Silver
93990,Momir Petkovi,M,22,179,82,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
93994,Vladimr Petlk,M,22,196,96,Volleyball,Volleyball Men's Volleyball,Bronze
94014,Vitaly Aleksandrovich Petrakov,M,21,180,75,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
94024,Evaldas Petrauskas,M,20,164,60,Boxing,Boxing Men's Lightweight,Bronze
94030,Sergey Anatolyevich Petrenko,M,23,183,80,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
94031,Serhiy Volodymyrovych Petrenko,M,19,183,80,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold
94032,Viktor Vasylovych Petrenko,M,18,178,69,Figure Skating,Figure Skating Men's Singles,Bronze
94033,Tatyana Dmitriyevna Petrenko-Samusenko,F,21,161,57,Fencing,"Fencing Women's Foil, Team",Gold
94037,tefan Petrescu,M,25,161,68,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
94040,Heather Petri,F,22,180,73,Water Polo,Water Polo Women's Water Polo,Silver
94043,Geno Petriashvili,M,22,198,125,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
94048,Vladimr Petek,M,24,172,52,Rowing,Rowing Men's Coxed Pairs,Silver
94051,Henryk Petrich,M,29,185,81,Boxing,Boxing Men's Light-Heavyweight,Bronze
94052,"Kvtoslava ""Kvta"" Petkov",F,28,165,57,Hockey,Hockey Women's Hockey,Silver
94055,Haylea Petrie,F,27,169,70,Softball,Softball Women's Softball,Bronze
94065,Gyula Petrikovics,M,25,173,67,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
94066,Mihaela Petril,F,25,190,74,Rowing,Rowing Women's Coxed Eights,Bronze
94071,Silvijo Petriko,M,20,174,54,Rowing,Rowing Men's Coxed Eights,Bronze
94074,Oleksandr Sviatoslavovych Petriv,M,34,175,72,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
94078,Pedro Petrone Schiavone,M,18,173,74,Football,Football Men's Football,Gold
94091,"John Edward ""Jack"" Petroske",M,21,183,83,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
94094,Eleftherios Petrounias,M,25,164,62,Gymnastics,Gymnastics Men's Rings,Gold
94098,Aleksandr Pavlovich Petrov,M,21,208,103,Basketball,Basketball Men's Basketball,Silver
94100,Aleksey Aleksandrovich Petrov,M,21,170,92,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
94101,Aleksey Stepanovich Petrov,M,23,177,76,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
94109,Denis Alekseyevich Petrov,M,23,182,77,Figure Skating,Figure Skating Mixed Pairs,Silver
94117,Lyubomir Petrov,M,25,185,89,Rowing,Rowing Men's Quadruple Sculls,Bronze
94126,Vladimir Vladimirovich Petrov,M,24,178,77,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
94129,Yevgeny Aleksandrovich Petrov,M,29,179,82,Shooting,Shooting Mixed Skeet,Gold
94139,Mayya Andreyevna Petrova (Kaverina-),F,34,178,71,Handball,Handball Women's Handball,Gold
94142,Ognyana Georgieva Petrova (-Dusheva),F,23,169,67,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
94146,Tatyana Vladimirovna Petrova,F,27,162,63,Water Polo,Water Polo Women's Water Polo,Bronze
